replicate	generation	Ktl	Kce	Kbr	Htl	Hce	Hbr	Dtl	Dce	Dbr
0	466	98	102	92	0.33729	0.498028	-0	0.0625	0.109375	0
0	467	98	102	92	0.33729	0.625262	-0	0.0625	0.15625	0
0	468	98	102	92	0.33729	0.395538	-0	0.0625	0.078125	0
0	469	98	101	92	0.33729	0.448864	-0	0.0625	0.09375	0
0	470	98	100	92	0.33729	0.448864	-0	0.0625	0.09375	0
0	471	98	99	92	0.33729	0.395538	-0	0.0625	0.078125	0
0	472	99	99	92	0.395538	0.395538	-0	0.078125	0.078125	0
0	473	99	99	92	0.395538	0.272971	-0	0.078125	0.046875	0
0	474	99	98	92	0.395538	0.33729	-0	0.078125	0.0625	0
0	475	98	98	92	0.448864	0.395538	-0	0.09375	0.078125	0
0	476	99	100	92	0.448864	0.395538	-0	0.09375	0.078125	0
0	477	100	100	92	0.498028	0.33729	-0	0.109375	0.0625	0
0	478	99	98	92	0.498028	0.272971	-0	0.109375	0.046875	0
0	479	100	98	92	0.585873	0.33729	-0	0.140625	0.0625	0
0	480	102	99	92	0.585873	0.448864	-0	0.140625	0.09375	0
0	481	100	100	92	0.661976	0.272971	-0	0.171875	0.046875	0
0	482	101	97	92	0.585873	0.200622	-0	0.140625	0.03125	0
0	483	102	97	92	0.543564	0.272971	-0	0.125	0.046875	0
0	484	102	97	92	0.696212	0.272971	-0	0.1875	0.046875	0
0	485	103	99	92	0.661976	0.395538	-0	0.171875	0.078125	0
0	486	102	98	92	0.585873	0.272971	-0	0.140625	0.046875	0
0	487	103	98	97	0.625262	0.272971	0.116115	0.15625	0.046875	0.015625
0	488	102	98	97	0.585873	0.395538	0.200622	0.140625	0.078125	0.03125
0	489	104	98	97	0.625262	0.272971	0.200622	0.15625	0.046875	0.03125
0	490	104	97	97	0.625262	0.200622	0.272971	0.15625	0.03125	0.046875
0	491	104	97	99	0.696212	0.200622	0.200622	0.1875	0.03125	0.03125
0	492	104	92	97	0.835116	-0	0.200622	0.265625	0	0.03125
0	493	102	97	97	0.625262	0.200622	0.272971	0.15625	0.03125	0.046875
0	494	103	97	99	0.696212	0.200622	0.395538	0.1875	0.03125	0.078125
0	495	105	96	100	0.661976	0.116115	0.448864	0.171875	0.015625	0.09375
0	496	104	97	101	0.696212	0.200622	0.543564	0.1875	0.03125	0.125
0	497	106	97	99	0.728134	0.272971	0.448864	0.203125	0.046875	0.09375
0	498	107	98	101	0.811278	0.272971	0.498028	0.25	0.046875	0.109375
0	499	106	98	102	0.896038	0.33729	0.585873	0.3125	0.0625	0.140625
0	500	106	99	103	0.696212	0.395538	0.625262	0.1875	0.078125	0.15625
